DateTime,Experiment,Iteration,RequestedAngle,RequestedSpeed,voltage,Correction,Deceleration,GyroStartAngle,GyroEndAngle,ActualStartAngle,ActualEndAngle,GyroError,ActualError,StartFoundRobot,EndFoundRobot
2023-08-15 19:51:58.689484,4,0,180,800,8095,-0.01,200,0.0,-177.2889,283.9633481134748,108.72094867471708,177.2889,175.24239943875773,True,True

2023-08-15 19:52:06.947397,5,0,0,500,8094,-0.02,500,0.0,-0.0001239777,108.72094867471708,108.72094867471708,0.0001239777,0.0,True,True

2023-08-15 19:52:15.089282,5,1,0,500,8093,-0.02,500,0.0,-0.0002689362,108.72094867471708,108.72094867471708,0.0002689362,0.0,True,True

2023-08-15 19:52:25.513073,6,0,60,300,8094,-0.02,500,0.0,55.349,108.72094867471708,163.71507752811658,55.349,54.9941288533995,True,True

2023-08-15 19:52:34.398409,6,1,60,300,8094,-0.02,500,0.0,53.79794,163.71507752811658,215.08925519984535,53.79794,51.37417767172877,True,True

2023-08-15 19:52:43.584538,7,0,210,500,8092,0,500,0.0,-144.6216,214.6764110459643,73.09768296743596,144.6216,141.57872807852834,True,True

2023-08-15 19:52:52.872886,7,1,210,500,8092,0,500,0.0,-143.6801,73.09768296743596,289.27609885346783,143.6801,216.17841588603187,True,True

2023-08-15 19:53:01.580243,8,0,45,400,8091,0.01,400,0.0,38.57745,289.6538240580533,328.8869064137966,38.57745,39.233082355743306,True,True

2023-08-15 19:53:10.216365,8,1,45,400,8090,0.01,400,0.0,38.38497,328.8869064137966,-0.0,38.38497,328.8869064137966,True,True

2023-08-15 19:53:18.916830,8,2,45,400,8090,0.01,400,0.0,38.84697,0.31308857502065557,45.0,38.84697,44.68691142497934,True,True

2023-08-15 19:53:27.571400,8,3,45,400,8091,0.01,400,0.0,39.38831,44.379492352166054,84.10448298763066,39.38831,39.72499063546461,True,True

2023-08-15 19:53:37.216583,9,0,180,700,8089,0.02,500,0.0,-169.7478,84.10448298763066,274.01958248783745,169.7478,189.9150995002068,True,True

2023-08-15 19:53:46.754890,9,1,180,700,8089,0.02,500,0.0,-169.4309,274.6354634269027,106.99082329198616,169.4309,167.64464013491653,True,True

2023-08-15 19:53:55.334043,10,0,30,400,8087,0.03,300,0.0,24.91095,107.28149837181664,132.23321159883048,24.91095,24.95171322701384,True,True

2023-08-15 19:54:04.276377,11,0,60,500,8088,-0.01,300,0.0,54.45032,132.23321159883048,184.71153094610156,54.45032,52.47831934727108,True,True

2023-08-15 19:54:13.097198,11,1,60,500,8088,-0.01,300,0.0,54.23492,184.99676066457135,239.44403572449224,54.23492,54.447275059920884,True,True

2023-08-15 19:54:21.798947,12,0,60,700,8087,0.02,500,0.0,53.68758,239.44403572449224,292.89055165624836,53.68758,53.446515931756124,True,True

2023-08-15 19:54:31.156125,12,1,60,700,8087,0.02,500,0.0,51.38638,292.89055165624836,344.3806078612892,51.38638,51.490056205040844,True,True

2023-08-15 19:54:40.038277,13,0,60,500,8087,0,300,0.0,54.71735,344.3806078612892,37.3371311581613,54.71735,307.0434767031279,True,True

2023-08-15 19:54:48.913821,13,1,60,500,8086,0,300,0.0,54.07859,37.10423490570622,92.2025981617658,54.07859,55.098363256059585,True,True

2023-08-15 19:54:58.935003,14,0,0,600,8086,0.01,500,0.0,-0.0001869202,92.2025981617658,92.2025981617658,0.0001869202,0.0,True,True

2023-08-15 19:55:06.965535,14,1,0,600,8085,0.01,500,0.0,3.814697,92.19057386403821,92.19057386403821,3.814697,0.0,True,True

2023-08-15 19:55:14.963938,14,2,0,600,8086,0.01,500,0.0,0.0002937317,92.2025981617658,92.2025981617658,0.0002937317,0.0,True,True

2023-08-15 19:55:23.216503,14,3,0,600,8085,0.01,500,0.0,-6.866455,92.2025981617658,92.2025981617658,6.866455,0.0,True,True

2023-08-15 19:55:32.654235,15,0,270,200,8085,0.02,300,0.0,-77.7019,92.2025981617658,4.351077951573885,77.7019,87.85152021019192,True,True

2023-08-15 19:55:41.952415,15,1,270,200,8084,0.02,300,0.0,-77.01953,5.250272729733047,298.0036838713407,77.01953,292.7534111416076,True,True

2023-08-15 19:55:50.829507,16,0,330,200,8084,0,400,0.0,-26.77252,298.1237353832888,270.6193897032181,26.77252,27.50434568007074,True,True

2023-08-15 19:55:59.719771,16,1,330,200,8083,0,400,0.0,-24.51352,270.6193897032181,245.85445803957833,24.51352,24.764931663639743,True,True

2023-08-15 19:56:08.346838,17,0,60,300,8083,0.03,500,0.0,53.70949,245.85445803957833,299.8169967774419,53.70949,53.962538737863554,True,True

2023-08-15 19:56:18.494382,18,0,180,200,8081,-0.02,300,0.0,-179.3077,299.8169967774419,121.87959684702273,179.3077,177.93739993041916,True,True

2023-08-15 19:56:28.154385,18,1,180,200,8081,-0.02,300,0.0,-179.2048,121.87959684702273,303.5304696671331,179.2048,181.65087282011038,True,True

2023-08-15 19:56:37.573845,18,2,180,200,8080,-0.02,300,0.0,-178.9783,303.5304696671331,125.91803042717123,178.9783,177.61243923996187,True,True

2023-08-15 19:56:47.408754,18,3,180,200,8080,-0.02,300,0.0,-179.108,125.91803042717123,307.2713630040484,179.108,181.35333257687716,True,True

2023-08-15 19:56:56.595457,19,0,210,600,8079,0.02,500,0.0,-138.5124,307.2713630040484,169.72285941858757,138.5124,137.54850358546082,True,True

2023-08-15 19:57:05.413680,20,0,60,700,8080,-0.01,400,0.0,52.72473,169.72285941858757,219.76772712186818,52.72473,50.0448677032806,True,True

2023-08-15 19:57:14.597553,20,1,60,700,8078,-0.01,400,0.0,54.48792,219.76772712186818,275.5275401516562,54.48792,55.759813029788006,True,True

2023-08-15 19:57:23.592440,20,2,60,700,8078,-0.01,400,0.0,53.35223,274.91656600601004,330.07606997491877,53.35223,55.15950396890872,True,True

2023-08-15 19:57:32.713611,20,3,60,700,8078,-0.01,400,0.0,54.35559,330.07606997491877,14.989862359681792,54.35559,315.08620761523696,True,True

2023-08-15 19:57:41.413709,21,0,60,600,8077,-0.02,500,0.0,55.11121,14.989862359681792,77.96940390346214,55.11121,62.97954154378034,True,True

2023-08-15 19:57:50.235785,21,1,60,600,8078,-0.02,500,0.0,56.74329,78.03289762341504,135.2129944817114,56.74329,57.180096858296366,True,True

2023-08-15 19:57:59.777951,22,0,180,500,8077,-0.01,500,0.0,-174.0844,135.2129944817114,321.7455796474828,174.0844,186.53258516577142,True,True

2023-08-15 19:58:09.377373,23,0,240,800,8076,0.03,200,0.0,-108.2432,321.7455796474828,211.62699060587596,108.2432,110.11858904160687,True,True

2023-08-15 19:58:18.327306,24,0,30,500,8075,-0.01,300,0.0,25.13568,211.62699060587596,236.55548431141932,25.13568,24.92849370554336,True,True

2023-08-15 19:58:27.612311,25,0,210,200,8075,0,300,0.0,-145.5759,236.39213583155274,93.12780612128616,145.5759,143.26432971026657,True,True

2023-08-15 19:58:37.276274,25,1,210,200,8074,0,300,0.0,-145.3774,93.43986969374602,308.8844964337146,145.3774,215.4446267399686,True,True

2023-08-15 19:58:46.630164,25,2,210,200,8073,0,300,0.0,-144.7137,309.1077723826809,165.36616902843383,144.7137,143.74160335424705,True,True

2023-08-15 19:58:56.112646,25,3,210,200,8073,0,300,0.0,-144.7351,165.6645645804799,11.967102376584965,144.7351,153.69746220389493,True,True

2023-08-15 19:59:04.812719,26,0,0,300,8073,0,400,0.0,0.0,-0.0,11.967102376584965,0.0,11.967102376584965,True,True

2023-08-15 19:59:14.599567,27,0,180,700,8073,-0.02,200,0.0,-178.8339,-0.0,197.95348301708367,178.8339,197.95348301708367,True,True

2023-08-15 19:59:24.431648,27,1,180,700,8073,-0.02,200,0.0,-179.142,198.24268182812344,180.0,179.142,18.242681828123438,True,True

2023-08-15 19:59:34.274191,27,2,180,700,8071,-0.02,200,0.0,-179.8435,180.0,203.8707668872219,179.8435,23.87076688722189,True,True

2023-08-15 19:59:44.357407,27,3,180,700,8071,-0.02,200,0.0,-178.439,203.8707668872219,180.0,178.439,23.87076688722189,True,True

2023-08-15 19:59:54.436760,28,0,120,500,8071,0.01,500,0.0,113.3105,180.0,140.7743259026633,113.3105,39.22567409733671,True,True

2023-08-15 20:00:03.087800,29,0,330,500,8069,0.01,300,0.0,-21.39941,140.7743259026633,119.22805194314515,21.39941,21.546273959518146,True,True

2023-08-15 20:00:12.555060,30,0,210,200,8070,-0.01,300,0.0,-147.2969,119.22805194314515,332.7838884426925,147.2969,213.55583649954735,True,True

2023-08-15 20:00:21.915690,30,1,210,200,8069,-0.01,300,0.0,-146.9739,332.7838884426925,184.71153094610156,146.9739,148.07235749659094,True,True

2023-08-15 20:00:31.622021,31,0,180,700,8068,-0.01,300,0.0,-175.9858,184.6858998395027,0.9340875539691632,175.9858,183.75181228553353,True,True

2023-08-15 20:00:41.290960,31,1,180,700,8067,-0.01,300,0.0,-176.2388,1.5565674713398678,192.0947570770121,176.2388,190.53818960567224,True,True

2023-08-15 20:00:50.597616,32,0,90,400,8067,0,500,0.0,85.22974,192.39540683375847,279.16234704572173,85.22974,86.76694021196326,True,True

2023-08-15 20:01:00.250912,32,1,90,400,8066,0,500,0.0,85.39697,279.16234704572173,-0.0,85.39697,279.16234704572173,True,True

2023-08-15 20:01:09.132770,32,2,90,400,8066,0,500,0.0,85.60156,-0.0,89.05043314356419,85.60156,89.05043314356419,True,True

2023-08-15 20:01:18.375798,32,3,90,400,8066,0,500,0.0,85.22607,89.05043314356419,176.56013030625397,85.22607,87.50969716268978,True,True

2023-08-15 20:01:27.973799,33,0,60,700,8066,0.01,300,0.0,53.37354,176.56013030625397,225.6250200740175,53.37354,49.06488976776353,True,True

2023-08-15 20:01:37.456166,34,0,150,300,8065,-0.01,200,0.0,147.0061,225.0,3.439869693746025,147.0061,221.56013030625397,True,True

2023-08-15 20:01:47.479249,34,1,150,300,8065,-0.01,200,0.0,146.8923,3.4212192764293063,160.40771810894847,146.8923,156.98649883251917,True,True

2023-08-15 20:01:56.408224,35,0,270,500,8064,-0.02,400,0.0,-89.84595,160.40771810894847,70.70995378081128,89.84595,89.6977643281372,True,True

2023-08-15 20:02:05.841359,36,0,270,200,8064,0.02,300,0.0,-78.32544,70.70995378081128,-0.0,78.32544,70.70995378081128,True,True

2023-08-15 20:02:14.835188,37,0,240,300,8063,-0.01,500,0.0,-116.6951,-0.0,234.25572774455222,116.6951,234.25572774455222,True,True

2023-08-15 20:02:26.658676,37,1,240,300,8063,-0.01,500,0.0,-116.7661,234.25572774455222,120.55596427550776,116.7661,113.69976346904446,True,True

2023-08-15 20:02:35.894434,38,0,120,700,8062,0,500,0.0,114.375,120.70774492257843,231.89242312248513,114.375,111.1846781999067,True,True

2023-08-15 20:02:45.434332,38,1,120,700,8062,0,500,0.0,113.9824,231.89242312248513,357.56335175318986,113.9824,125.67092863070474,True,True

2023-08-15 20:02:53.950150,39,0,30,300,8061,0,500,0.0,25.87939,357.56335175318986,3.7313969991604465,25.87939,353.8319547540294,True,True

2023-08-15 20:03:03.314631,40,0,150,600,8062,0.02,500,0.0,142.4338,3.7517290705259754,155.7309554728266,142.4338,151.9792264023006,True,True

2023-08-15 20:03:12.492447,40,1,150,600,8060,0.02,500,0.0,142.3419,155.7309554728266,296.6958632317827,142.3419,140.96490775895612,True,True

2023-08-15 20:03:21.734536,41,0,90,700,8060,0,200,0.0,85.68152,296.9565879946687,-0.0,85.68152,296.9565879946687,True,True

2023-08-15 20:03:29.973926,42,0,0,200,8059,0,200,0.0,0.0001220703,-0.0,-0.0,0.0001220703,0.0,True,True

2023-08-15 20:03:39.317258,43,0,240,800,8059,0.01,200,0.0,-112.7302,-0.0,270,112.7302,270.0,True,True

2023-08-15 20:03:48.737834,44,0,180,800,8059,0.02,400,0.0,-168.3292,270,102.39540683375846,168.3292,167.60459316624156,True,True

2023-08-15 20:03:58.276870,44,1,180,800,8058,0.02,400,0.0,-171.2185,102.39540683375846,291.8014094863518,171.2185,189.40600265259337,True,True

2023-08-15 20:04:07.091937,45,0,30,400,8057,-0.02,200,0.0,25.08765,291.8014094863518,317.64880575945864,25.08765,25.847396273106824,True,True

2023-08-15 20:04:15.976063,46,0,330,300,8057,-0.02,500,0.0,-31.89063,317.64880575945864,284.18111238680285,31.89063,33.46769337265579,True,True

2023-08-15 20:04:24.730809,46,1,330,300,8057,-0.02,500,0.0,-32.06641,283.9633481134748,252.61013190297,32.06641,31.353216210504797,True,True

2023-08-15 20:04:33.057999,47,0,0,800,8057,0.02,400,0.0,0.0,252.61013190297,252.61013190297,0.0,0.0,True,True

2023-08-15 20:04:41.350380,47,1,0,800,8057,0.02,400,0.0,-0.0002441406,252.61013190297,252.61013190297,0.0002441406,0.0,True,True

2023-08-15 20:04:50.416638,48,0,240,300,8057,0.01,400,0.0,-111.4268,252.61013190297,142.94840387389175,111.4268,109.66172802907826,True,True

2023-08-15 20:04:59.718924,48,1,240,300,8056,0.01,400,0.0,-110.9292,142.94840387389175,28.539985187959967,110.9292,114.40841868593178,True,True

2023-08-15 20:05:09.571563,48,2,240,300,8055,0.01,400,0.0,-110.9944,29.197486046064476,280.95406264339834,110.9944,251.75657659733386,True,True

2023-08-15 20:05:19.101866,48,3,240,300,8054,0.01,400,0.0,-109.8486,280.95406264339834,173.45370921670596,109.8486,107.50035342669239,True,True

2023-08-15 20:05:27.852875,49,0,300,200,8053,0.03,400,0.0,-46.21313,173.45370921670596,127.5868042912507,46.21313,45.86690492545526,True,True

2023-08-15 20:05:36.498919,49,1,300,200,8053,0.03,400,0.0,-45.26563,127.5868042912507,81.65204402074686,45.26563,45.934760270503844,True,True

2023-08-15 20:05:45.738841,49,2,300,200,8053,0.03,400,0.0,-44.4519,81.65204402074686,36.694323794444,44.4519,44.957720226302854,True,True

2023-08-15 20:05:54.374515,49,3,300,200,8052,0.03,400,0.0,-44.7876,36.694323794444,-0.0,44.7876,36.694323794444,True,True

2023-08-15 20:10:37.722808,0,0,90,800,8050,-0.01,400,0.0,83.63193,-0.0,76.48058588587062,83.63193,76.48058588587062,True,True

2023-08-15 20:10:47.618009,0,1,90,800,8048,-0.01,400,0.0,82.78133,76.48058588587062,159.44395478041653,82.78133,82.96336889454591,True,True

2023-08-15 20:10:56.235340,1,0,45,700,8047,0,500,0.0,39.96722,159.44395478041653,195.14792373081733,39.96722,35.70396895040079,True,True

2023-08-15 20:11:05.244048,1,1,45,700,8046,0,500,0.0,39.73843,195.14792373081733,236.96377889124406,39.73843,41.815855160426736,True,True

2023-08-15 20:11:14.918020,2,0,150,600,8044,0.02,400,0.0,141.0038,237.211508376476,9.512537602278984,141.0038,227.698970774197,True,True

2023-08-15 20:11:24.140672,2,1,150,600,8044,0.02,400,0.0,141.1871,9.512537602278984,159.72989516140635,141.1871,150.21735755912735,True,True

2023-08-15 20:11:33.806611,3,0,180,800,8043,0.01,200,0.0,-173.5201,159.72989516140635,357.5371833240832,173.5201,197.80728816267683,True,True

2023-08-15 20:11:42.929694,4,0,300,800,8043,0.03,200,0.0,-44.22614,357.5371833240832,302.40454348859544,44.22614,55.13263983548774,True,True

2023-08-15 20:11:52.223313,5,0,60,300,8042,0,200,0.0,55.49326,302.40454348859544,-0.0,55.49326,302.40454348859544,True,True

2023-08-15 20:12:01.815098,5,1,60,300,8041,0,200,0.0,54.77145,-0.0,52.6628688418387,54.77145,52.6628688418387,True,True

2023-08-15 20:12:11.071791,6,0,90,700,8041,0.01,400,0.0,83.74445,52.6628688418387,136.2730300200567,83.74445,83.610161178218,True,True

2023-08-15 20:12:20.431469,6,1,90,700,8040,0.01,400,0.0,83.48251,136.2730300200567,217.22539947161331,83.48251,80.95236945155662,True,True

2023-08-15 20:12:29.839624,6,2,90,700,8040,0.01,400,0.0,83.68774,216.8107078120311,302.40454348859544,83.68774,85.59383567656434,True,True

2023-08-15 20:12:38.811384,6,3,90,700,8039,0.01,400,0.0,83.85028,302.40454348859544,180.0,83.85028,122.40454348859544,True,True

2023-08-15 20:12:48.673402,7,0,270,400,8039,0,500,0.0,-84.11682,180.0,301.75948008481276,84.11682,121.75948008481276,True,True

2023-08-15 20:12:57.805591,7,1,270,400,8039,0,500,0.0,-82.99664,302.1593209879072,217.22539947161331,82.99664,84.9339215162939,True,True

2023-08-15 20:13:06.915613,8,0,240,400,8037,0.01,400,0.0,-111.7746,217.22539947161331,108.43494882292201,111.7746,108.7904506486913,True,True

2023-08-15 20:13:15.916207,8,1,240,400,8038,0.01,400,0.0,-110.5475,108.43494882292201,0.30970389995883885,110.5475,108.12524492296318,True,True

2023-08-15 20:13:25.277565,8,2,240,400,8036,0.01,400,0.0,-112.5786,-0.0,245.5808593278255,112.5786,245.5808593278255,True,True

2023-08-15 20:13:34.521110,8,3,240,400,8036,0.01,400,0.0,-111.0994,245.5808593278255,135.8487642715536,111.0994,109.7320950562719,True,True

2023-08-15 20:13:43.232454,9,0,30,800,8036,-0.02,200,0.0,23.87395,135.8487642715536,159.72989516140635,23.87395,23.881130889852756,True,True

2023-08-15 20:13:53.297365,10,0,270,300,8035,-0.02,200,0.0,-90.90652,159.83516755526492,68.91960292007747,90.90652,90.91556463518745,True,True

2023-08-15 20:14:03.441056,11,0,150,200,8035,-0.02,400,0.0,148.3239,68.81165425097275,213.77262622894744,148.3239,144.96097197797468,True,True

2023-08-15 20:14:13.105272,11,1,150,200,8034,-0.02,400,0.0,147.4327,213.77262622894744,2.476112673708713,147.4327,211.29651355523873,True,True

2023-08-15 20:14:22.581396,12,0,210,400,8033,0.03,200,0.0,-138.7677,2.476112673708713,222.49229827293374,138.7677,220.01618559922503,True,True

2023-08-15 20:14:32.476971,12,1,210,400,8032,0.03,200,0.0,-138.4084,222.49229827293374,86.24827092947402,138.4084,136.24402734345972,True,True

2023-08-15 20:14:42.560213,12,2,210,400,8032,0.03,200,0.0,-138.9657,85.93663400706696,308.480198248343,138.9657,222.54356424127604,True,True

2023-08-15 20:14:52.338512,12,3,210,400,8032,0.03,200,0.0,-138.0923,308.480198248343,170.63980919808668,138.0923,137.84038905025633,True,True

2023-08-15 20:15:01.279519,13,0,0,200,8031,0.03,200,0.0,-4.577637,173.72892255049885,170.94656133782624,4.577637,2.782361212672612,True,True

2023-08-15 20:15:09.455376,13,1,0,200,8032,0.03,200,0.0,0.0002746582,173.72892255049885,170.94656133782624,0.0002746582,2.782361212672612,True,True

2023-08-15 20:15:17.680595,13,2,0,200,8031,0.03,200,0.0,9.155273,170.94656133782624,170.9952208747227,9.155273,0.04865953689645153,True,True

2023-08-15 20:15:25.790370,13,3,0,200,8031,0.03,200,0.0,-0.0007781982,170.94656133782624,170.94656133782624,0.0007781982,0.0,True,True

2023-08-15 20:15:35.305191,14,0,150,200,8031,-0.02,200,0.0,148.7409,170.9952208747227,319.4925814799153,148.7409,148.49736060519263,True,True

2023-08-15 20:28:28.726295,0,0,30,200,8026,0.02,500,0.0,24.69764,323.47981792685005,0.31308857502065557,24.69764,323.1667293518294,True,True

2023-08-15 20:28:37.586340,0,1,30,200,8025,0.02,500,0.0,24.10301,0.31308857502065557,1.8778774472853594,24.10301,1.5647888722647039,True,True

2023-08-15 20:28:47.488944,1,0,180,200,8024,-0.02,400,0.0,-177.1514,1.8881880067409305,192.69536473857295,177.1514,190.80717673183202,True,True

2023-08-15 20:28:57.086275,1,1,180,200,8022,-0.02,400,0.0,-177.6747,192.69536473857295,9.563283829543064,177.6747,183.1320809090299,True,True

2023-08-15 20:29:06.568340,2,0,210,600,8022,0,400,0.0,-142.9285,9.563283829543064,235.56801420900933,142.9285,226.00473037946628,True,True

2023-08-15 20:29:16.405311,3,0,210,700,8021,-0.01,400,0.0,-146.6903,235.56801420900933,90.94956685643581,146.6903,144.61844735257353,True,True

2023-08-15 20:35:42.228714,0,0,90,800,8016,0.02,500,0.0,83.09026,90.94435040357963,176.20693571831137,83.09026,85.26258531473174,True,True

2023-08-15 20:35:51.150140,0,1,90,800,8014,0.02,500,0.0,81.52174,176.20693571831137,254.42745640318975,81.52174,78.22052068487838,True,True

2023-08-15 20:36:00.274939,0,2,90,800,8013,0.02,500,0.0,81.58737,254.13734162931192,335.6781067722764,81.58737,81.54076514296449,True,True

2023-08-15 20:36:09.450880,0,3,90,800,8012,0.02,500,0.0,82.77547,336.0673836919085,58.68225816025688,82.77547,277.3851255316516,True,True

2023-08-15 20:36:18.812906,1,0,240,800,8012,0,300,0.0,-115.7513,58.68225816025688,303.2899638375361,115.7513,244.60770567727923,True,True

2023-08-15 20:36:28.230742,1,1,240,800,8009,0,300,0.0,-114.4857,303.04812486997525,187.82135210437494,114.4857,115.22677276560032,True,True

2023-08-15 20:36:37.652487,2,0,45,700,8010,0,300,0.0,38.12846,187.77913719091435,225.62959860841028,38.12846,37.85046141749592,True,True

2023-08-15 20:36:46.348150,2,1,45,700,8010,0,300,0.0,39.24075,225.62959860841028,266.93897020058233,39.24075,41.309371592172056,True,True

2023-08-15 20:36:55.476675,3,0,45,500,8008,0,200,0.0,39.31464,266.3282999016293,305.77263280571066,39.31464,39.444332904081364,True,True

2023-08-15 20:37:04.834146,4,0,180,200,8008,-0.01,500,0.0,-179.0767,305.77263280571066,127.76975736074843,179.0767,178.00287544496223,True,True

2023-08-15 20:37:13.898322,5,0,60,600,8007,-0.01,300,0.0,53.9039,127.34934904464059,180.0,53.9039,52.65065095535941,True,True

2023-08-15 20:37:23.380366,5,1,60,600,8007,-0.01,300,0.0,53.42757,180.0,232.77460052838669,53.42757,52.774600528386685,True,True

2023-08-15 20:37:32.613744,6,0,60,400,8006,0.03,300,0.0,51.54086,232.77460052838669,285.33328479305356,51.54086,52.55868426466688,True,True

2023-08-15 20:37:41.978785,7,0,45,300,8005,0.03,400,0.0,37.8898,285.33328479305356,323.82386194304047,37.8898,38.490577149986905,True,True

2023-08-15 20:37:50.970954,7,1,45,300,8005,0.03,400,0.0,37.42288,323.82386194304047,0.3113870402748284,37.42288,323.51247490276563,True,True

2023-08-15 20:37:59.802121,7,2,45,300,8006,0.03,400,0.0,36.70728,-0.0,37.10423490570622,36.70728,37.10423490570622,True,True

2023-08-15 20:38:08.620180,7,3,45,300,8004,0.03,400,0.0,37.5549,36.86989764584402,74.55755339993044,37.5549,37.68765575408642,True,True

2023-08-15 20:38:18.089259,8,0,300,200,8001,0.03,300,0.0,-47.19839,74.55755339993044,180.0,47.19839,105.44244660006956,True,True

2023-08-15 20:38:26.913879,8,1,300,200,8003,0.03,300,0.0,-46.57164,180.0,342.22143891940397,46.57164,162.22143891940397,True,True

2023-08-15 20:38:36.150290,9,0,270,300,8003,-0.01,300,0.0,-88.00031,341.565051177078,253.18529843208202,88.00031,88.37975274499595,True,True

2023-08-15 20:38:45.571210,9,1,270,300,8002,-0.01,300,0.0,-86.07569,253.27203607943272,168.8112000717482,86.07569,84.46083600768452,True,True

2023-08-15 20:38:54.930708,9,2,270,300,8002,-0.01,300,0.0,-86.75579,168.8112000717482,81.34745820888527,86.75579,87.46374186286293,True,True

2023-08-15 20:39:03.992793,9,3,270,300,8001,-0.01,300,0.0,-86.96459,81.34745820888527,-0.0,86.96459,81.34745820888527,True,True

2023-08-15 20:39:13.352551,10,0,270,500,8001,-0.02,500,0.0,-90.3182,-0.0,265.438192012543,90.3182,265.438192012543,True,True

2023-08-15 20:39:21.993435,11,0,330,700,8000,-0.02,300,0.0,-33.10298,265.4139011038292,230.46021259214837,33.10298,34.95368851168081,True,True

2023-08-15 20:39:31.410161,11,1,330,700,8000,-0.02,300,0.0,-32.98369,230.46021259214837,195.44244660006956,32.98369,35.01776599207881,True,True

2023-08-15 20:39:40.416037,11,2,330,700,7998,-0.02,300,0.0,-32.12189,195.44244660006956,168.14325272260476,32.12189,27.299193877464802,True,True

2023-08-15 20:39:49.238611,11,3,330,700,7999,-0.02,300,0.0,-32.12625,167.8404042714735,136.2730300200567,32.12625,31.567374251416794,True,True

2023-08-15 20:39:58.531028,12,0,270,700,7998,-0.01,300,0.0,-87.26089,136.2730300200567,49.557419019714004,87.26089,86.71561100034269,True,True

2023-08-15 20:40:07.776378,12,1,270,700,7998,-0.01,300,0.0,-86.63876,49.557419019714004,323.2463208144685,86.63876,273.6889017947545,True,True

2023-08-15 20:40:21.152104,12,2,270,700,7996,-0.01,300,0.0,-86.96613,323.2463208144685,234.49685853869101,86.96613,88.74946227577749,True,True

2023-08-15 20:40:30.627022,12,3,270,700,7997,-0.01,300,0.0,-86.35107,234.91074480015465,151.53483785734517,86.35107,83.37590694280948,True,True

2023-08-15 20:40:40.004973,13,0,150,800,7995,0.01,400,0.0,141.687,151.53483785734517,291.9649555108147,141.687,140.43011765346955,True,True

2023-08-15 20:40:49.293693,13,1,150,800,7995,0.01,400,0.0,142.3735,291.9649555108147,73.67903626938065,142.3735,218.28591924143407,True,True

2023-08-15 20:40:58.414957,14,0,60,200,7995,0,300,0.0,53.90344,73.59322785309737,127.34934904464059,53.90344,53.756121191543215,True,True

2023-08-15 20:41:07.586514,14,1,60,200,7995,0,300,0.0,53.70221,127.34934904464059,180.0,53.70221,52.65065095535941,True,True

2023-08-15 20:41:17.307862,15,0,180,500,7994,0.02,500,0.0,-166.0182,180.0,-0.0,166.0182,180.0,True,True

2023-08-15 20:41:26.855321,16,0,150,200,7994,0.02,400,0.0,142.0848,-0.0,157.52056560289688,142.0848,157.52056560289688,True,True

2023-08-15 20:41:36.085539,16,1,150,200,7993,0.02,400,0.0,141.8835,157.52056560289688,298.26124144157234,141.8835,140.74067583867546,True,True

2023-08-15 20:41:45.814880,17,0,150,400,7993,-0.02,500,0.0,147.5993,298.0036838713407,85.3141001604973,147.5993,212.68958371084338,True,True

2023-08-15 20:41:55.110664,17,1,150,400,7993,-0.02,500,0.0,146.7909,85.3141001604973,229.81574453739447,146.7909,144.50164437689716,True,True

2023-08-15 20:42:04.828462,17,2,150,400,7991,-0.02,500,0.0,147.7297,229.81574453739447,-0.0,147.7297,229.81574453739447,True,True

2023-08-15 20:42:14.312104,17,3,150,400,7991,-0.02,500,0.0,147.7696,-0.0,166.0382633555028,147.7696,166.0382633555028,True,True

2023-08-15 20:42:23.129064,18,0,45,300,7990,0.01,200,0.0,38.53879,166.0382633555028,199.10448505090963,38.53879,33.066221695406824,True,True

2023-08-15 20:42:32.006994,18,1,45,300,7991,0.01,200,0.0,37.10516,202.52734055610085,240.62595999388583,37.10516,38.098619437784976,True,True

2023-08-15 20:42:41.668310,19,0,210,200,7990,0.02,500,0.0,-138.5479,241.03233935393598,103.51941411412938,138.5479,137.5129252398066,True,True

2023-08-15 20:42:50.854472,20,0,150,700,7990,0,500,0.0,144.1374,103.22306765270135,245.85445803957833,144.1374,142.631390386877,True,True

2023-08-15 20:42:59.963901,20,1,150,700,7989,0,500,0.0,145.175,245.97678420183027,28.02028915541389,145.175,217.95649504641636,True,True

2023-08-15 20:43:09.031792,20,2,150,700,7987,0,500,0.0,144.3748,28.02028915541389,174.63436907336018,144.3748,146.6140799179463,True,True

2023-08-15 20:43:18.451183,20,3,150,700,7988,0,500,0.0,145.4714,174.66367990260855,319.9341643405601,145.4714,145.27048443795152,True,True

2023-08-15 20:43:27.509880,21,0,300,200,7987,0.01,300,0.0,-50.54486,320.1203555430395,270,50.54486,50.12035554303952,True,True

2023-08-15 20:43:36.625609,21,1,300,200,7987,0.01,300,0.0,-50.76764,270,216.8107078120311,50.76764,53.1892921879689,True,True

2023-08-15 20:43:45.503406,21,2,300,200,7987,0.01,300,0.0,-49.69,216.8107078120311,168.8112000717482,49.69,47.999507740282894,True,True

